stress_level,method,metric,mean,ci95,n
0.2,vision_gap_threshold,task_success,0.205833,0.010596,10
0.4,calibrated_precontact_microslip_v5,auroc,0.535493,0.018622,10
0.4,calibrated_precontact_microslip_v5,average_precision,0.749746,0.017654,10
0.4,calibrated_precontact_microslip_v5,control_chatter,0.122971,0.002313,10
0.4,calibrated_precontact_microslip_v5,damage_rate,0.089166,0.007325,10
0.4,calibrated_precontact_microslip_v5,early_recall,0.930172,0.011840,10
0.4,calibrated_precontact_microslip_v5,ece,0.090079,0.011240,10
0.4,calibrated_precontact_microslip_v5,false_alarm_rate,0.915485,0.020303,10
0.4,calibrated_precontact_microslip_v5,gross_slip,0.391944,0.015914,10
0.4,calibrated_precontact_microslip_v5,intervention_cost,0.335137,0.004883,10
0.4,calibrated_precontact_microslip_v5,lead_time_margin,0.490910,0.002000,10
0.4,calibrated_precontact_microslip_v5,recovery_success,0.229722,0.011678,10
0.4,calibrated_precontact_microslip_v5,robust_utility,0.005662,0.023070,10
0.4,calibrated_precontact_microslip_v5,task_success,0.344445,0.017819,10
0.4,conformal_precontact_risk,auroc,0.558471,0.014684,10
0.4,conformal_precontact_risk,average_precision,0.761013,0.010756,10
0.4,conformal_precontact_risk,control_chatter,0.057283,0.001523,10
0.4,conformal_precontact_risk,damage_rate,0.106667,0.009610,10
0.4,conformal_precontact_risk,early_recall,0.804666,0.009419,10
0.4,conformal_precontact_risk,ece,0.077945,0.006253,10
0.4,conformal_precontact_risk,false_alarm_rate,0.740232,0.029173,10
0.4,conformal_precontact_risk,gross_slip,0.455000,0.013697,10
0.4,conformal_precontact_risk,intervention_cost,0.225897,0.003606,10
0.4,conformal_precontact_risk,lead_time_margin,0.438024,0.002131,10
0.4,conformal_precontact_risk,recovery_success,0.134167,0.015228,10
0.4,conformal_precontact_risk,robust_utility,-0.111556,0.018016,10
0.4,conformal_precontact_risk,task_success,0.230833,0.012611,10
0.4,ensemble_uncertainty_guard,auroc,0.548983,0.013847,10
0.4,ensemble_uncertainty_guard,average_precision,0.757174,0.010288,10
0.4,ensemble_uncertainty_guard,control_chatter,0.176036,0.001155,10
0.4,ensemble_uncertainty_guard,damage_rate,0.090833,0.006793,10
0.4,ensemble_uncertainty_guard,early_recall,0.990309,0.003526,10
0.4,ensemble_uncertainty_guard,ece,0.109890,0.013215,10
0.4,ensemble_uncertainty_guard,false_alarm_rate,0.976782,0.009940,10
0.4,ensemble_uncertainty_guard,gross_slip,0.390000,0.012631,10
0.4,ensemble_uncertainty_guard,intervention_cost,0.454997,0.001747,10
0.4,ensemble_uncertainty_guard,lead_time_margin,0.491974,0.001996,10
0.4,ensemble_uncertainty_guard,recovery_success,0.245278,0.014012,10
0.4,ensemble_uncertainty_guard,robust_utility,-0.020920,0.011697,10
0.4,ensemble_uncertainty_guard,task_success,0.347222,0.009038,10
0.4,force_derivative_detector,auroc,0.547681,0.015143,10
0.4,force_derivative_detector,average_precision,0.758946,0.010801,10
0.4,force_derivative_detector,control_chatter,0.029206,0.001001,10
0.4,force_derivative_detector,damage_rate,0.123889,0.006452,10
0.4,force_derivative_detector,early_recall,0.429899,0.015564,10
0.4,force_derivative_detector,ece,0.253435,0.014639,10
0.4,force_derivative_detector,false_alarm_rate,0.353042,0.018630,10
0.4,force_derivative_detector,gross_slip,0.571389,0.012310,10
0.4,force_derivative_detector,intervention_cost,0.112862,0.002340,10
0.4,force_derivative_detector,lead_time_margin,0.389946,0.004400,10
0.4,force_derivative_detector,recovery_success,0.040000,0.008002,10
0.4,force_derivative_detector,robust_utility,-0.217958,0.018482,10
0.4,force_derivative_detector,task_success,0.147222,0.014519,10
0.4,friction_cone_margin,auroc,0.520957,0.023266,10
0.4,friction_cone_margin,average_precision,0.744623,0.020720,10
0.4,friction_cone_margin,control_chatter,0.092481,0.002437,10
0.4,friction_cone_margin,damage_rate,0.103333,0.010000,10
0.4,friction_cone_margin,early_recall,0.873017,0.011629,10
0.4,friction_cone_margin,ece,0.123484,0.014372,10
0.4,friction_cone_margin,false_alarm_rate,0.851962,0.036411,10
0.4,friction_cone_margin,gross_slip,0.431111,0.010451,10
0.4,friction_cone_margin,intervention_cost,0.272200,0.004641,10
0.4,friction_cone_margin,lead_time_margin,0.429038,0.001869,10
0.4,friction_cone_margin,recovery_success,0.163333,0.011269,10
0.4,friction_cone_margin,robust_utility,-0.081355,0.017469,10
0.4,friction_cone_margin,task_success,0.265000,0.017430,10
0.4,mpc_grip_stabilizer,auroc,0.532067,0.019780,10
0.4,mpc_grip_stabilizer,average_precision,0.753473,0.018381,10
0.4,mpc_grip_stabilizer,control_chatter,0.080894,0.000919,10
0.4,mpc_grip_stabilizer,damage_rate,0.085278,0.008199,10
0.4,mpc_grip_stabilizer,early_recall,0.862887,0.011124,10
0.4,mpc_grip_stabilizer,ece,0.102615,0.011015,10
0.4,mpc_grip_stabilizer,false_alarm_rate,0.853381,0.021564,10
0.4,mpc_grip_stabilizer,gross_slip,0.383611,0.018480,10
0.4,mpc_grip_stabilizer,intervention_cost,0.314484,0.002101,10
0.4,mpc_grip_stabilizer,lead_time_margin,0.469307,0.002350,10
0.4,mpc_grip_stabilizer,recovery_success,0.234722,0.013367,10
0.4,mpc_grip_stabilizer,robust_utility,0.030076,0.016393,10
0.4,mpc_grip_stabilizer,task_success,0.352500,0.010842,10
0.4,normal_force_threshold,auroc,0.520712,0.019001,10
0.4,normal_force_threshold,average_precision,0.733049,0.020742,10
0.4,normal_force_threshold,control_chatter,0.010664,0.000988,10
0.4,normal_force_threshold,damage_rate,0.136111,0.012909,10
0.4,normal_force_threshold,early_recall,0.171878,0.012856,10
0.4,normal_force_threshold,ece,0.383791,0.009559,10
0.4,normal_force_threshold,false_alarm_rate,0.175462,0.021466,10
0.4,normal_force_threshold,gross_slip,0.580000,0.013257,10
0.4,normal_force_threshold,intervention_cost,0.072581,0.002427,10
0.4,normal_force_threshold,lead_time_margin,0.351573,0.004234,10
0.4,normal_force_threshold,recovery_success,0.013889,0.003630,10
0.4,normal_force_threshold,robust_utility,-0.224375,0.012614,10
0.4,normal_force_threshold,task_success,0.133055,0.009550,10
0.4,optical_tactile_classifier,auroc,0.554549,0.028033,10
0.4,optical_tactile_classifier,average_precision,0.753225,0.022666,10
0.4,optical_tactile_classifier,control_chatter,0.094053,0.001499,10
0.4,optical_tactile_classifier,damage_rate,0.106667,0.011045,10
0.4,optical_tactile_classifier,early_recall,0.954709,0.007667,10
0.4,optical_tactile_classifier,ece,0.114227,0.012637,10
0.4,optical_tactile_classifier,false_alarm_rate,0.916439,0.024259,10
0.4,optical_tactile_classifier,gross_slip,0.471667,0.017610,10
0.4,optical_tactile_classifier,intervention_cost,0.272713,0.002480,10
0.4,optical_tactile_classifier,lead_time_margin,0.430915,0.002052,10
0.4,optical_tactile_classifier,recovery_success,0.140000,0.015679,10
0.4,optical_tactile_classifier,robust_utility,-0.135593,0.017855,10
0.4,optical_tactile_classifier,task_success,0.234722,0.014615,10
0.4,oracle_precontact_risk,auroc,0.630099,0.015952,10
0.4,oracle_precontact_risk,average_precision,0.799776,0.014578,10
0.4,oracle_precontact_risk,control_chatter,0.071272,0.000914,10
0.4,oracle_precontact_risk,damage_rate,0.045555,0.004950,10
0.4,oracle_precontact_risk,early_recall,0.979614,0.004107,10
0.4,oracle_precontact_risk,ece,0.035713,0.007281,10
0.4,oracle_precontact_risk,false_alarm_rate,0.938942,0.008576,10
0.4,oracle_precontact_risk,gross_slip,0.226111,0.015763,10
0.4,oracle_precontact_risk,intervention_cost,0.308175,0.001353,10
0.4,oracle_precontact_risk,lead_time_margin,0.530385,0.002345,10
0.4,oracle_precontact_risk,recovery_success,0.481944,0.020294,10
0.4,oracle_precontact_risk,robust_utility,0.382023,0.015469,10
0.4,oracle_precontact_risk,task_success,0.613889,0.013311,10
0.4,particle_friction_belief,auroc,0.543450,0.020662,10
0.4,particle_friction_belief,average_precision,0.748114,0.016255,10
0.4,particle_friction_belief,control_chatter,0.094311,0.001301,10
0.4,particle_friction_belief,damage_rate,0.093889,0.009699,10
0.4,particle_friction_belief,early_recall,0.951581,0.006478,10
0.4,particle_friction_belief,ece,0.086464,0.015036,10
0.4,particle_friction_belief,false_alarm_rate,0.922590,0.016343,10
0.4,particle_friction_belief,gross_slip,0.425000,0.010006,10
0.4,particle_friction_belief,intervention_cost,0.282431,0.002165,10
0.4,particle_friction_belief,lead_time_margin,0.461098,0.002238,10
0.4,particle_friction_belief,recovery_success,0.201944,0.012911,10
0.4,particle_friction_belief,robust_utility,-0.037091,0.015702,10
0.4,particle_friction_belief,task_success,0.307500,0.013870,10
0.4,precontact_microslip_v4,auroc,0.533837,0.024407,10
0.4,precontact_microslip_v4,average_precision,0.744439,0.016354,10
0.4,precontact_microslip_v4,control_chatter,0.156837,0.002867,10
0.4,precontact_microslip_v4,damage_rate,0.089722,0.011130,10
0.4,precontact_microslip_v4,early_recall,0.923741,0.008352,10
0.4,precontact_microslip_v4,ece,0.121373,0.012637,10
0.4,precontact_microslip_v4,false_alarm_rate,0.886090,0.031431,10
0.4,precontact_microslip_v4,gross_slip,0.399444,0.023379,10
0.4,precontact_microslip_v4,intervention_cost,0.405211,0.005613,10
0.4,precontact_microslip_v4,lead_time_margin,0.501285,0.001989,10
0.4,precontact_microslip_v4,recovery_success,0.214167,0.007458,10
0.4,precontact_microslip_v4,robust_utility,-0.037327,0.018635,10
0.4,precontact_microslip_v4,task_success,0.320000,0.011643,10
0.4,recovery_aware_grasp_mpc,auroc,0.528210,0.022507,10
0.4,recovery_aware_grasp_mpc,average_precision,0.737760,0.017730,10
0.4,recovery_aware_grasp_mpc,control_chatter,0.095752,0.001764,10
0.4,recovery_aware_grasp_mpc,damage_rate,0.075278,0.007458,10
0.4,recovery_aware_grasp_mpc,early_recall,0.904872,0.012462,10
0.4,recovery_aware_grasp_mpc,ece,0.105465,0.017558,10
0.4,recovery_aware_grasp_mpc,false_alarm_rate,0.876040,0.015424,10
0.4,recovery_aware_grasp_mpc,gross_slip,0.360278,0.013775,10
0.4,recovery_aware_grasp_mpc,intervention_cost,0.353135,0.004548,10
0.4,recovery_aware_grasp_mpc,lead_time_margin,0.480686,0.002204,10
0.4,recovery_aware_grasp_mpc,recovery_success,0.289444,0.009630,10
0.4,recovery_aware_grasp_mpc,robust_utility,0.095688,0.014217,10
0.4,recovery_aware_grasp_mpc,task_success,0.412222,0.011795,10
0.4,tactile_temporal_filter,auroc,0.538754,0.024577,10
0.4,tactile_temporal_filter,average_precision,0.750409,0.020752,10
0.4,tactile_temporal_filter,control_chatter,0.048623,0.000494,10
0.4,tactile_temporal_filter,damage_rate,0.126944,0.009220,10
0.4,tactile_temporal_filter,early_recall,0.680956,0.014774,10
0.4,tactile_temporal_filter,ece,0.151251,0.015943,10
0.4,tactile_temporal_filter,false_alarm_rate,0.622255,0.021509,10
0.4,tactile_temporal_filter,gross_slip,0.532778,0.019407,10
0.4,tactile_temporal_filter,intervention_cost,0.170566,0.001234,10
0.4,tactile_temporal_filter,lead_time_margin,0.366848,0.003680,10
0.4,tactile_temporal_filter,recovery_success,0.063889,0.004870,10
0.4,tactile_temporal_filter,robust_utility,-0.198837,0.015737,10
0.4,tactile_temporal_filter,task_success,0.173333,0.007708,10
0.4,vision_gap_threshold,auroc,0.558961,0.017919,10
0.4,vision_gap_threshold,average_precision,0.754435,0.020103,10
0.4,vision_gap_threshold,control_chatter,0.042134,0.000992,10
0.4,vision_gap_threshold,damage_rate,0.131667,0.008403,10
0.4,vision_gap_threshold,early_recall,0.538269,0.012170,10
0.4,vision_gap_threshold,ece,0.159991,0.011512,10
0.4,vision_gap_threshold,false_alarm_rate,0.442835,0.021310,10
0.4,vision_gap_threshold,gross_slip,0.519444,0.011275,10
0.4,vision_gap_threshold,intervention_cost,0.145761,0.001958,10
0.4,vision_gap_threshold,lead_time_margin,0.441482,0.003352,10
0.4,vision_gap_threshold,recovery_success,0.063333,0.007066,10
0.4,vision_gap_threshold,robust_utility,-0.186117,0.014381,10
0.4,vision_gap_threshold,task_success,0.168611,0.011451,10
0.6,calibrated_precontact_microslip_v5,auroc,0.556468,0.020301,10
0.6,calibrated_precontact_microslip_v5,average_precision,0.779896,0.017810,10
0.6,calibrated_precontact_microslip_v5,control_chatter,0.127580,0.001852,10
0.6,calibrated_precontact_microslip_v5,damage_rate,0.091111,0.011784,10
0.6,calibrated_precontact_microslip_v5,early_recall,0.947252,0.010872,10
0.6,calibrated_precontact_microslip_v5,ece,0.089936,0.011509,10
0.6,calibrated_precontact_microslip_v5,false_alarm_rate,0.915738,0.012607,10
0.6,calibrated_precontact_microslip_v5,gross_slip,0.406944,0.014524,10
0.6,calibrated_precontact_microslip_v5,intervention_cost,0.338742,0.003292,10
0.6,calibrated_precontact_microslip_v5,lead_time_margin,0.432487,0.002247,10
0.6,calibrated_precontact_microslip_v5,recovery_success,0.248056,0.007078,10
0.6,calibrated_precontact_microslip_v5,robust_utility,0.004180,0.012415,10
0.6,calibrated_precontact_microslip_v5,task_success,0.348889,0.011339,10
0.6,conformal_precontact_risk,auroc,0.568759,0.018150,10
0.6,conformal_precontact_risk,average_precision,0.782399,0.014384,10
0.6,conformal_precontact_risk,control_chatter,0.059661,0.001015,10
0.6,conformal_precontact_risk,damage_rate,0.102778,0.009773,10
0.6,conformal_precontact_risk,early_recall,0.833781,0.015299,10
0.6,conformal_precontact_risk,ece,0.078808,0.008049,10
0.6,conformal_precontact_risk,false_alarm_rate,0.760312,0.037167,10
0.6,conformal_precontact_risk,gross_slip,0.465278,0.022305,10
0.6,conformal_precontact_risk,intervention_cost,0.232409,0.002538,10
0.6,conformal_precontact_risk,lead_time_margin,0.379494,0.002538,10
0.6,conformal_precontact_risk,recovery_success,0.157500,0.008893,10
0.6,conformal_precontact_risk,robust_utility,-0.091577,0.014752,10
0.6,conformal_precontact_risk,task_success,0.253611,0.011306,10
0.6,ensemble_uncertainty_guard,auroc,0.559422,0.025888,10
0.6,ensemble_uncertainty_guard,average_precision,0.784153,0.018691,10
0.6,ensemble_uncertainty_guard,control_chatter,0.182332,0.001587,10
0.6,ensemble_uncertainty_guard,damage_rate,0.088611,0.007143,10
0.6,ensemble_uncertainty_guard,early_recall,0.993667,0.002154,10
0.6,ensemble_uncertainty_guard,ece,0.103331,0.010579,10
0.6,ensemble_uncertainty_guard,false_alarm_rate,0.984592,0.009647,10
0.6,ensemble_uncertainty_guard,gross_slip,0.391944,0.015536,10
0.6,ensemble_uncertainty_guard,intervention_cost,0.456654,0.002583,10
0.6,ensemble_uncertainty_guard,lead_time_margin,0.433425,0.002259,10
0.6,ensemble_uncertainty_guard,recovery_success,0.251667,0.012579,10
0.6,ensemble_uncertainty_guard,robust_utility,-0.027070,0.018201,10
0.6,ensemble_uncertainty_guard,task_success,0.338889,0.017217,10
0.6,force_derivative_detector,auroc,0.516943,0.020848,10
0.6,force_derivative_detector,average_precision,0.752939,0.022622,10
0.6,force_derivative_detector,control_chatter,0.030524,0.001240,10
0.6,force_derivative_detector,damage_rate,0.126111,0.013117,10
0.6,force_derivative_detector,early_recall,0.408463,0.016064,10
0.6,force_derivative_detector,ece,0.277157,0.012651,10
0.6,force_derivative_detector,false_alarm_rate,0.407465,0.034839,10
0.6,force_derivative_detector,gross_slip,0.584444,0.011512,10
0.6,force_derivative_detector,intervention_cost,0.115900,0.002412,10
0.6,force_derivative_detector,lead_time_margin,0.327791,0.002194,10
0.6,force_derivative_detector,recovery_success,0.032222,0.005975,10
0.6,force_derivative_detector,robust_utility,-0.245426,0.014927,10
0.6,force_derivative_detector,task_success,0.128611,0.010615,10
0.6,friction_cone_margin,auroc,0.531267,0.022303,10
0.6,friction_cone_margin,average_precision,0.772754,0.010835,10
0.6,friction_cone_margin,control_chatter,0.098182,0.001718,10
0.6,friction_cone_margin,damage_rate,0.095833,0.008287,10
0.6,friction_cone_margin,early_recall,0.908365,0.010577,10
0.6,friction_cone_margin,ece,0.116344,0.013824,10
0.6,friction_cone_margin,false_alarm_rate,0.889080,0.025551,10
0.6,friction_cone_margin,gross_slip,0.446111,0.010588,10
0.6,friction_cone_margin,intervention_cost,0.281785,0.003319,10
0.6,friction_cone_margin,lead_time_margin,0.372036,0.002015,10
0.6,friction_cone_margin,recovery_success,0.170833,0.012606,10
0.6,friction_cone_margin,robust_utility,-0.089801,0.009680,10
0.6,friction_cone_margin,task_success,0.261389,0.009411,10
0.6,mpc_grip_stabilizer,auroc,0.526841,0.028086,10
0.6,mpc_grip_stabilizer,average_precision,0.759851,0.024438,10
0.6,mpc_grip_stabilizer,control_chatter,0.085679,0.002028,10
0.6,mpc_grip_stabilizer,damage_rate,0.085278,0.005447,10
0.6,mpc_grip_stabilizer,early_recall,0.906564,0.008524,10
0.6,mpc_grip_stabilizer,ece,0.109879,0.014383,10
0.6,mpc_grip_stabilizer,false_alarm_rate,0.878660,0.032284,10
0.6,mpc_grip_stabilizer,gross_slip,0.393889,0.012724,10
0.6,mpc_grip_stabilizer,intervention_cost,0.326576,0.004712,10
0.6,mpc_grip_stabilizer,lead_time_margin,0.412396,0.001762,10
0.6,mpc_grip_stabilizer,recovery_success,0.258333,0.012730,10
0.6,mpc_grip_stabilizer,robust_utility,0.028798,0.015492,10
0.6,mpc_grip_stabilizer,task_success,0.356945,0.013441,10
0.6,normal_force_threshold,auroc,0.505008,0.021427,10
0.6,normal_force_threshold,average_precision,0.745563,0.020920,10
0.6,normal_force_threshold,control_chatter,0.011311,0.000815,10
0.6,normal_force_threshold,damage_rate,0.141389,0.009481,10
0.6,normal_force_threshold,early_recall,0.181042,0.005831,10
0.6,normal_force_threshold,ece,0.402278,0.014556,10
0.6,normal_force_threshold,false_alarm_rate,0.188952,0.020630,10
0.6,normal_force_threshold,gross_slip,0.620000,0.016248,10
0.6,normal_force_threshold,intervention_cost,0.076315,0.001777,10
0.6,normal_force_threshold,lead_time_margin,0.297339,0.002539,10
0.6,normal_force_threshold,recovery_success,0.011389,0.002977,10
0.6,normal_force_threshold,robust_utility,-0.269029,0.013791,10
0.6,normal_force_threshold,task_success,0.110556,0.012330,10
0.6,optical_tactile_classifier,auroc,0.561642,0.031931,10
0.6,optical_tactile_classifier,average_precision,0.784583,0.019469,10
0.6,optical_tactile_classifier,control_chatter,0.096538,0.001210,10
0.6,optical_tactile_classifier,damage_rate,0.112222,0.006653,10
0.6,optical_tactile_classifier,early_recall,0.963142,0.005129,10
0.6,optical_tactile_classifier,ece,0.109408,0.010390,10
0.6,optical_tactile_classifier,false_alarm_rate,0.919616,0.012931,10
0.6,optical_tactile_classifier,gross_slip,0.481389,0.019087,10
0.6,optical_tactile_classifier,intervention_cost,0.274473,0.001899,10
0.6,optical_tactile_classifier,lead_time_margin,0.372239,0.002555,10
0.6,optical_tactile_classifier,recovery_success,0.133056,0.016201,10
0.6,optical_tactile_classifier,robust_utility,-0.152826,0.016196,10
0.6,optical_tactile_classifier,task_success,0.221944,0.017072,10
0.6,oracle_precontact_risk,auroc,0.639449,0.020588,10
0.6,oracle_precontact_risk,average_precision,0.832012,0.016595,10
0.6,oracle_precontact_risk,control_chatter,0.073842,0.000966,10
0.6,oracle_precontact_risk,damage_rate,0.041389,0.006205,10
0.6,oracle_precontact_risk,early_recall,0.993280,0.002382,10
0.6,oracle_precontact_risk,ece,0.036781,0.008036,10
0.6,oracle_precontact_risk,false_alarm_rate,0.977869,0.010134,10
0.6,oracle_precontact_risk,gross_slip,0.235556,0.011063,10
0.6,oracle_precontact_risk,intervention_cost,0.314282,0.001202,10
0.6,oracle_precontact_risk,lead_time_margin,0.472887,0.002074,10
0.6,oracle_precontact_risk,recovery_success,0.483889,0.016924,10
0.6,oracle_precontact_risk,robust_utility,0.374617,0.012965,10
0.6,oracle_precontact_risk,task_success,0.608889,0.013793,10
0.6,particle_friction_belief,auroc,0.555063,0.027019,10
0.6,particle_friction_belief,average_precision,0.777653,0.021348,10
0.6,particle_friction_belief,control_chatter,0.097889,0.001374,10
0.6,particle_friction_belief,damage_rate,0.088889,0.012521,10
0.6,particle_friction_belief,early_recall,0.963163,0.005653,10
0.6,particle_friction_belief,ece,0.077859,0.010582,10
0.6,particle_friction_belief,false_alarm_rate,0.948898,0.010761,10
0.6,particle_friction_belief,gross_slip,0.428611,0.014337,10
0.6,particle_friction_belief,intervention_cost,0.286712,0.002212,10
0.6,particle_friction_belief,lead_time_margin,0.403010,0.002115,10
0.6,particle_friction_belief,recovery_success,0.202500,0.015430,10
0.6,particle_friction_belief,robust_utility,-0.051786,0.020476,10
0.6,particle_friction_belief,task_success,0.291389,0.017641,10
0.6,precontact_microslip_v4,auroc,0.528015,0.016321,10
0.6,precontact_microslip_v4,average_precision,0.760874,0.017487,10
0.6,precontact_microslip_v4,control_chatter,0.166586,0.001722,10
0.6,precontact_microslip_v4,damage_rate,0.100555,0.011211,10
0.6,precontact_microslip_v4,early_recall,0.942497,0.005305,10
0.6,precontact_microslip_v4,ece,0.116395,0.011340,10
0.6,precontact_microslip_v4,false_alarm_rate,0.929329,0.018188,10
0.6,precontact_microslip_v4,gross_slip,0.422222,0.012038,10
0.6,precontact_microslip_v4,intervention_cost,0.415936,0.002814,10
0.6,precontact_microslip_v4,lead_time_margin,0.443058,0.002267,10
0.6,precontact_microslip_v4,recovery_success,0.223333,0.011989,10
0.6,precontact_microslip_v4,robust_utility,-0.054383,0.016638,10
0.6,precontact_microslip_v4,task_success,0.320000,0.018199,10
0.6,recovery_aware_grasp_mpc,auroc,0.533385,0.015871,10
0.6,recovery_aware_grasp_mpc,average_precision,0.767870,0.015199,10
0.6,recovery_aware_grasp_mpc,control_chatter,0.100251,0.001383,10
0.6,recovery_aware_grasp_mpc,damage_rate,0.088889,0.005681,10
0.6,recovery_aware_grasp_mpc,early_recall,0.924870,0.010585,10
0.6,recovery_aware_grasp_mpc,ece,0.103072,0.009551,10
0.6,recovery_aware_grasp_mpc,false_alarm_rate,0.904439,0.015488,10
0.6,recovery_aware_grasp_mpc,gross_slip,0.378889,0.012098,10
0.6,recovery_aware_grasp_mpc,intervention_cost,0.361189,0.002796,10
0.6,recovery_aware_grasp_mpc,lead_time_margin,0.422951,0.002209,10
0.6,recovery_aware_grasp_mpc,recovery_success,0.278611,0.022019,10
0.6,recovery_aware_grasp_mpc,robust_utility,0.065216,0.025685,10
0.6,recovery_aware_grasp_mpc,task_success,0.396389,0.023607,10
0.6,tactile_temporal_filter,auroc,0.531383,0.019924,10
0.6,tactile_temporal_filter,average_precision,0.770810,0.016655,10
0.6,tactile_temporal_filter,control_chatter,0.050327,0.001560,10
0.6,tactile_temporal_filter,damage_rate,0.114444,0.009766,10
0.6,tactile_temporal_filter,early_recall,0.685125,0.021853,10
0.6,tactile_temporal_filter,ece,0.161866,0.011588,10
0.6,tactile_temporal_filter,false_alarm_rate,0.653688,0.040057,10
0.6,tactile_temporal_filter,gross_slip,0.541389,0.011433,10
0.6,tactile_temporal_filter,intervention_cost,0.174381,0.003527,10
0.6,tactile_temporal_filter,lead_time_margin,0.309882,0.002623,10
0.6,tactile_temporal_filter,recovery_success,0.065278,0.010927,10
0.6,tactile_temporal_filter,robust_utility,-0.206577,0.012422,10
0.6,tactile_temporal_filter,task_success,0.164444,0.009353,10
0.6,vision_gap_threshold,auroc,0.571617,0.018877,10
0.6,vision_gap_threshold,average_precision,0.784636,0.018475,10
0.6,vision_gap_threshold,control_chatter,0.043548,0.001161,10
0.6,vision_gap_threshold,damage_rate,0.123889,0.010588,10
0.6,vision_gap_threshold,early_recall,0.549742,0.010595,10
0.6,vision_gap_threshold,ece,0.174265,0.009783,10
0.6,vision_gap_threshold,false_alarm_rate,0.446681,0.032863,10
0.6,vision_gap_threshold,gross_slip,0.545278,0.013038,10
0.6,vision_gap_threshold,intervention_cost,0.149054,0.002387,10
0.6,vision_gap_threshold,lead_time_margin,0.382823,0.003310,10
0.6,vision_gap_threshold,recovery_success,0.070833,0.010714,10
0.6,vision_gap_threshold,robust_utility,-0.190351,0.017931,10
